user,churn,age,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,app_web_user,ios_user,android_user,registered_phones,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,left_for_two_month_plus,left_for_one_month,reward_rate,is_referred,R,na,Monthly,Semi-Monthly,Weekly,na_payment_type,credit_score
60157,1,39.0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,527.6928390285763
11002,0,31.0,0,0,95,0,0,245,0,0,18,1,1,1,0,1,0,0,0,0,0,1,0,2.07,1,0,1,0,0,0,0,554.1714546991784
45839,0,27.0,2,2,13,2,0,21,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0.33,0,0,1,0,0,0,0,537.7793511548488
52914,0,32.0,0,0,13,0,0,30,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0.4,0,0,1,0,1,0,0,546.7611028219976
69466,0,25.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,540.7763197805182
5714,0,28.0,1,0,18,1,0,30,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0.53,0,0,1,0,0,0,0,542.2380062946193
64216,0,41.0,5,0,7,5,0,18,0,0,5,1,1,1,1,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,0,543.0245952649319
60023,1,25.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,534.5936585179103
61178,1,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,529.1283419854157
63815,0,19.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.03,0,0,1,0,0,0,0,540.3031452134386
53529,0,33.0,1,0,7,1,0,7,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.75,1,0,1,0,0,0,1,537.4471881015205
68277,1,25.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,531.1476814989717
61024,1,21.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,526.9370559578558
5280,0,39.0,0,0,0,0,0,17,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0.67,0,0,1,0,0,0,1,544.9301271521099
14001,0,39.0,0,0,0,0,2,234,11,9,44,1,1,1,0,1,2,0,0,0,0,0,0,2.57,0,1,0,0,0,0,1,598.8798011173091
9191,1,23.0,0,0,0,0,0,75,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.33,0,1,0,0,0,0,0,537.5558537422977
12661,0,22.0,1,0,81,1,0,155,0,0,19,1,1,1,0,1,0,0,0,0,0,0,0,1.4300000000000002,1,0,1,0,0,0,1,542.9034627651142
56581,0,28.0,1,0,5,1,0,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0699999999999999,0,0,1,0,0,0,1,534.0443088708582
60380,1,24.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,527.2665436414012
54310,1,19.0,1,0,22,1,0,39,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.78,0,0,1,0,0,0,0,535.2432323493322
32227,0,39.0,0,0,15,0,0,10,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0.38,0,1,0,0,0,0,0,542.0290670996568
41618,1,30.0,0,0,0,0,0,78,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,1.13,1,0,1,0,1,0,0,536.7102852705434
32572,1,38.0,0,0,0,0,1,109,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,1.77,0,0,1,0,0,0,0,548.5378679227837
51511,0,44.0,0,0,19,0,0,42,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.8,0,0,1,0,0,1,0,552.3224844931513
39865,1,50.0,0,0,0,0,0,41,0,0,4,1,0,0,1,0,2,0,0,0,0,0,0,0.33,0,0,1,0,0,0,0,529.4092421381177
68157,1,30.0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0.1,0,0,1,1,0,0,0,528.6585584813115
48677,1,20.0,0,0,0,0,0,54,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0699999999999998,0,0,1,0,0,0,0,538.8003556564836
17221,1,30.0,12,0,74,12,0,225,0,0,6,1,0,0,1,0,0,0,0,0,0,0,0,1.73,1,1,0,1,0,0,0,536.8114162310382
8769,0,29.0,0,0,143,0,0,288,0,0,7,1,1,1,0,1,0,0,0,0,0,1,0,2.37,0,1,0,0,1,0,0,561.9930717779463
500,1,27.0,0,0,21,0,0,40,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.27,0,0,1,0,0,1,0,526.8538849886874
56509,0,23.0,0,0,4,0,0,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.6,0,0,1,0,0,1,0,545.0038798215788
48778,0,36.0,0,0,27,0,0,65,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.37,1,0,1,1,0,0,0,537.1628533882262
68309,1,64.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,535.9536079000137
26664,0,30.0,0,0,58,0,0,192,0,0,3,1,0,0,0,1,2,0,0,0,0,0,0,1.83,1,1,0,0,1,0,0,552.9765724131503
11374,0,33.0,0,0,26,0,0,100,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.8,0,0,1,0,0,0,0,547.740290565787
64719,1,32.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,530.6817059657928
47585,0,20.0,0,0,77,0,0,138,0,0,6,1,0,0,0,1,0,0,0,0,0,1,0,1.9,0,0,1,0,0,0,1,556.4128303572734
68599,0,48.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,545.9337860213982
60001,0,41.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,545.5342447870122
35348,0,38.0,53,0,71,53,0,244,0,0,77,1,1,1,0,1,2,0,0,0,0,0,0,2.1,1,1,0,0,0,0,1,559.0372343634842
58148,1,26.0,0,0,9,0,0,34,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0.7,0,0,1,0,0,0,0,536.0558059570977
52534,0,32.0,1,2,6,1,0,5,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.2,0,1,0,1,0,0,0,540.5706884605912
60601,1,24.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,524.6726325926905
23831,1,52.0,0,0,0,0,0,192,1,0,19,1,0,0,1,1,2,0,0,0,0,0,0,2.17,0,0,1,0,1,0,0,550.7377164197449
51644,0,31.0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,542.1652066463546
61553,0,38.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,548.8177993813202
57488,0,29.0,0,0,22,0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.3,1,1,0,0,0,1,0,535.7073099272134
53164,0,42.0,0,0,5,0,0,51,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0.83,0,0,1,0,1,0,0,556.5132135936178
56227,1,27.0,0,0,5,0,0,11,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,515.8933004703958
69639,0,58.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,546.5792315473134
15445,1,24.0,0,0,9,0,0,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.8,0,0,1,0,0,0,0,535.8535909767522
27260,0,32.0,0,0,89,0,0,258,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2.03,0,1,0,0,0,0,0,557.644386233761
62422,1,32.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,530.6331676792169
60152,0,22.0,0,0,8,0,0,18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.3,0,0,1,0,0,0,0,542.8844056121513
54856,1,20.0,0,0,3,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,1,0,1,0,0,0,0,529.9988062059066
60537,0,19.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,538.4568325909885
45990,0,29.0,0,0,4,0,0,16,0,0,5,1,0,0,1,0,0,0,0,0,0,1,0,0.0699999999999999,1,1,0,0,0,1,0,530.6334223779372
66067,1,22.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,528.4072825387376
21287,1,32.0,0,0,12,0,0,6,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0699999999999999,0,1,0,1,0,0,0,523.1040761231731
20412,1,51.0,0,0,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,530.4313253207567
68921,0,42.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,544.5926746716889
69252,1,38.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,532.1254091227839
40664,0,36.0,14,3,78,14,0,246,0,0,14,1,1,1,1,0,0,0,0,0,0,0,0,1.83,0,0,0,0,0,1,0,562.9461516488673
65670,0,51.0,0,0,50,0,0,139,0,0,16,1,1,1,1,0,0,0,0,0,0,0,0,1.03,0,0,1,0,0,1,0,550.3681796005391
51413,1,21.0,0,0,4,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.13,0,0,1,0,0,0,1,524.4447063260726
52747,0,45.0,0,0,0,0,0,23,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,542.3028440108882
64661,1,24.0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.04,0,0,1,1,0,0,0,529.7274492019263
11385,0,38.0,42,0,33,41,0,228,0,0,24,1,1,1,0,1,0,0,0,0,0,0,1,2.27,1,1,0,0,0,0,0,560.079740925335
67459,0,24.0,1,1,11,1,0,6,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.67,0,0,1,0,0,1,0,545.8373059763362
23113,0,39.0,4,2,5,4,0,20,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.5700000000000001,0,0,1,0,1,0,0,550.0631754909125
64617,1,35.0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,1,0,0,0,1,533.2616707041433
10420,0,25.0,0,0,19,0,0,49,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0.85,0,0,1,0,0,0,0,548.8418894758269
23746,0,19.0,0,0,16,0,0,34,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.47,0,0,1,0,0,1,0,545.3024565347255
59091,1,41.0,0,0,6,0,0,10,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.58,0,0,1,0,0,0,0,530.925056061361
7856,1,29.0,0,0,121,0,0,116,0,0,15,1,0,0,1,0,0,0,0,0,0,0,0,0.47,1,1,0,0,0,1,0,519.2336236944061
67241,1,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57,0,1,0,0,0,1,0,562.444941318659
22663,1,23.0,0,0,2,0,0,26,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0,0,526.2671004038398
60618,0,21.0,0,0,5,0,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.1,0,0,1,0,1,0,0,546.0551007164199
62668,0,54.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,547.1923516726481
45307,0,26.0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,537.7313930148491
36503,0,51.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0,1,537.6836566870405
60677,1,19.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0,1,0,0,0,1,0,552.218563426095
59583,0,32.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,542.0924436127875
17025,0,30.0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.1699999999999999,0,0,1,0,0,0,0,536.4890122956941
22638,0,44.0,0,0,0,0,0,86,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,560.3508579984169
54831,1,38.0,0,0,16,0,0,105,0,0,2,1,0,0,1,1,2,0,0,0,0,0,0,1.13,0,0,1,0,0,0,0,531.5122242363112
54591,1,27.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.14,0,0,1,1,0,0,0,558.7512564873971
34567,1,36.0,0,0,0,0,2,224,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,2.03,0,0,1,0,0,0,0,544.4422186982106
47879,0,26.0,1,0,7,1,0,10,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.16,0,0,1,0,0,0,0,539.605108791029
25337,0,19.0,0,0,4,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.04,0,0,1,0,0,0,0,536.8986594691091
32558,0,24.0,1,0,11,1,0,13,0,0,4,1,1,1,1,0,2,0,0,0,0,1,0,0.13,1,1,0,0,0,0,0,525.987457464752
63241,0,27.0,0,0,9,0,0,16,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.63,0,0,1,0,0,0,0,544.4118346507622
30465,0,33.0,3,5,78,3,0,184,0,0,9,1,0,0,1,0,0,0,0,0,0,0,0,1.37,1,0,1,0,0,1,0,544.4842744302977
68058,1,52.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,530.4911298167524
3141,0,20.0,0,0,110,0,0,175,0,0,8,1,1,1,0,1,0,0,0,0,0,0,0,1.47,0,1,0,0,0,0,0,546.7932189824476
67602,0,26.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,540.2821745939525
26521,1,47.0,0,0,0,0,1,60,0,0,6,1,1,1,0,1,2,0,0,0,0,0,0,1.1,0,0,1,0,0,1,0,540.6245814134451
48124,0,36.0,1,0,80,0,0,137,0,0,18,1,0,0,1,0,0,0,0,0,0,0,0,0.96,1,1,0,0,0,0,0,537.3160475190214
9804,0,25.0,0,0,31,0,0,238,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,2.13,0,0,1,0,1,0,0,565.7612584310513
28785,1,26.0,0,0,17,0,0,26,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,532.5148223773582
44562,1,22.0,0,0,0,0,0,9,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.2,0,0,1,0,0,0,1,519.9730684381939
54594,1,34.0,0,0,0,0,0,29,0,0,7,1,1,1,1,0,0,0,0,0,0,0,0,0.6,0,1,0,0,0,0,0,527.0511824765379
54419,1,36.0,1,0,26,1,0,50,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0.86,0,0,1,0,0,0,0,538.5670661351313
61541,1,21.0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0699999999999999,0,0,1,0,0,0,0,527.7801883900048
49290,1,28.0,0,0,3,0,0,8,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.1,1,1,0,0,1,0,0,522.2836648176777
1192,1,27.0,0,0,1,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0699999999999999,0,0,1,0,0,0,0,527.1141780235481
59247,1,20.0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0.13,0,0,1,0,0,0,0,527.1906826165788
7743,1,28.0,0,0,2,0,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.03,0,0,1,1,0,0,0,527.5852210563137
49700,1,33.0,0,0,1,0,0,36,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0.5,1,1,0,0,0,1,0,525.9801770272677
63212,0,32.0,1,0,7,0,0,11,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,543.5797897183758
9692,0,29.0,1,0,28,1,0,67,0,0,0,1,1,1,0,1,2,0,0,0,0,0,1,0.4,0,0,1,0,0,0,0,541.5197763150904
35972,0,59.0,0,0,0,0,0,28,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0.5700000000000001,0,0,1,0,0,0,0,545.1738905405681
15136,0,24.0,0,0,6,0,0,8,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.13,0,0,1,1,0,0,0,539.0448810636174
65893,0,23.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,1,0,0,544.7372710292323
41262,0,34.0,0,0,72,0,0,122,0,0,14,1,1,1,0,1,0,0,0,0,0,0,0,1.03,1,1,0,0,0,0,0,540.3315212804115
68631,0,42.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,555.750978902676
42394,0,29.0,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0699999999999999,0,0,1,1,0,0,0,541.6124802867523
65381,0,23.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.03,0,0,1,0,0,1,0,541.473708123185
30836,0,42.0,0,0,16,0,0,21,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0699999999999999,0,0,0,0,0,0,0,543.6976456992724
69483,0,26.0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,1,544.2350022614555
64849,0,21.0,0,0,1,0,0,2,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0699999999999999,0,0,1,0,0,0,1,534.6085780461111
26983,1,43.0,0,0,0,0,0,54,0,0,4,1,1,1,1,0,0,0,0,0,0,1,1,1.13,0,1,0,0,1,0,0,540.649280567613
52072,1,25.0,2,1,0,2,0,65,0,0,3,1,1,1,0,1,0,0,0,0,0,1,0,0.93,0,0,1,0,0,0,0,536.1403201532338
68326,0,45.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,544.9497362594241
60260,0,28.0,0,0,9,0,0,14,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0.08,0,0,1,0,0,0,1,530.9173915638028
27234,0,54.0,0,0,50,0,0,128,0,0,5,1,1,1,1,0,0,0,0,0,0,0,0,0.97,1,1,0,0,0,0,1,534.0865206055049
21076,0,30.0,0,0,43,0,0,83,0,0,10,1,0,0,0,1,0,0,0,0,0,0,0,0.63,0,0,1,0,0,0,1,542.7257359335084
23720,0,24.0,0,0,70,0,0,192,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1.93,0,1,0,0,1,0,0,558.2590145103219
58044,1,31.0,0,0,0,0,0,5,0,0,0,1,0,0,1,1,2,0,0,0,1,0,0,4.0,0,0,1,0,0,0,0,586.4506681649812
33423,0,42.0,1,0,39,1,0,120,0,0,34,1,1,1,1,0,0,0,0,0,0,0,0,0.8800000000000002,0,1,0,0,0,1,0,545.5222194142935
40457,1,61.0,17,1,1,17,0,206,0,0,13,1,0,0,0,1,0,0,0,0,0,0,0,2.4,0,1,0,0,0,0,0,556.3812687721485
23716,0,33.0,0,0,87,0,0,232,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,2.07,0,0,1,0,0,0,1,556.8815872389013
23314,0,24.0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.1699999999999999,0,0,1,0,0,0,0,541.111815926077
50528,1,20.0,0,0,2,0,0,81,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,1.0699999999999998,1,1,0,0,0,0,0,529.4104631324983
22270,0,25.0,6,1,67,6,0,184,0,0,29,1,1,1,1,1,4,0,0,0,0,0,0,1.47,1,1,0,0,0,0,0,534.439662023004
60673,0,22.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,539.6429105752012
65468,0,62.0,1,0,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,556.8530270837691
40320,1,24.0,0,0,0,0,4,54,0,0,4,1,1,1,0,1,0,0,0,0,0,0,0,1.3,0,0,1,0,0,0,0,540.8242043857072
51356,1,23.0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0.0,0,0,1,0,0,0,0,526.7326441418949
7983,0,21.0,0,0,26,0,0,36,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.48,0,0,1,0,0,0,0,540.7001977998799
19016,0,40.0,0,0,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,1,528.3067062155221
42257,0,33.0,0,0,124,0,0,273,0,0,2,1,1,1,0,1,0,0,0,0,0,0,0,2.17,0,0,1,0,0,0,1,555.1266723891487
13031,0,47.0,0,0,19,0,0,44,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0.4,1,0,1,0,0,0,0,538.6030935279052
63271,1,20.0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,532.9503613536168
67093,0,22.0,0,0,3,0,0,8,0,0,2,1,1,1,1,0,2,0,0,0,0,0,0,0.18,1,0,1,0,0,1,0,531.1993197476324
67204,1,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,1,0,0,0,0,532.6632642037166
61133,0,65.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,551.1953375997875
43850,1,55.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,1,1,0,0,0,531.4579069931344
51156,1,24.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,527.7068145730443
14862,0,24.0,0,0,0,0,0,185,0,0,5,1,1,1,0,1,0,0,0,0,0,0,0,2.17,0,1,0,0,0,0,0,557.0474428927888
20462,0,19.0,0,0,23,0,0,59,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0,0.93,0,0,1,0,1,0,0,554.3499780692323
65345,1,23.0,1,0,4,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.13,0,0,1,0,0,0,0,523.6429295886289
28496,0,23.0,0,0,38,0,0,48,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1.33,0,1,0,0,0,0,1,546.8069506810795
68501,1,35.0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,526.753174124316
26123,0,26.0,0,0,0,0,0,14,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0.43,0,0,1,0,0,0,0,544.6230239698508
38938,0,24.0,0,0,0,0,1,153,0,0,10,1,1,1,1,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,559.4025026065184
62519,0,39.0,0,0,16,0,0,10,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0699999999999999,1,0,1,0,0,0,0,531.435001553419
65947,0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,544.2483474120311
22751,0,25.0,0,0,6,0,0,25,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0.27,0,0,1,0,0,1,0,541.4796847659755
56340,1,27.0,0,0,0,0,0,5,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,1,0,519.862494059424
67533,0,40.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,544.3169215269519
54487,1,26.0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,514.9327627377578
63329,0,31.0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0.0,0,0,1,1,0,0,0,543.2702898544685
67911,1,53.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,1,0,534.5898707156988
18947,0,27.0,0,0,2,0,0,5,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0.03,0,0,1,1,0,0,0,538.8841993630175
1884,0,47.0,0,0,76,0,0,174,0,0,14,1,0,0,1,0,0,0,0,0,0,0,0,1.67,1,0,1,0,1,0,0,555.2751331212963
18951,0,35.0,0,0,128,0,0,140,0,0,9,1,0,0,0,1,2,0,0,0,0,0,0,0.93,1,0,1,0,0,0,1,537.9998815509168
66350,0,31.0,0,0,7,0,0,5,0,0,4,1,1,1,1,0,0,0,0,0,0,0,0,0.75,1,1,0,1,0,0,0,539.7071962971642
58837,0,24.0,38,0,78,38,0,154,0,0,18,1,1,1,1,0,0,0,0,0,0,0,0,1.5,1,1,0,1,0,0,0,550.0245132460581
62691,1,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1,0,0,0,0,529.1603134384367
69486,0,29.0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.14,0,1,0,0,0,0,1,535.0487859813338
12042,0,32.0,0,0,79,0,0,123,0,0,14,1,1,1,1,0,0,0,0,0,0,0,0,0.96,1,1,0,1,0,0,0,539.214613367081
59468,0,22.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0,0,1,0,0,0,0,540.22609384388
13810,0,18.0,48,2,111,47,0,263,0,0,10,1,1,1,0,1,0,0,0,0,0,0,0,1.7,1,0,0,0,0,0,0,556.5341424821257
58528,1,28.0,0,0,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,0,536.7039190435171
32895,0,52.0,0,0,81,0,0,223,0,0,5,1,1,1,1,0,0,0,0,0,0,1,0,1.73,0,1,0,0,0,0,0,551.1568535974704
23888,0,33.0,0,0,0,0,1,214,1,1,44,1,1,1,0,1,0,0,0,0,0,0,0,2.2,0,1,0,0,1,0,0,571.119725444186
39274,1,41.0,0,0,0,0,0,37,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.4300000000000002,1,0,1,0,1,0,0,541.9304711246083
